track_id,artists,album_name,track_name,popularity,danceability,energy,loudness,speechiness,acousticness,instrumentalness,liveness,valence,tempo,track_genre
2Y4tS3lXcPL0iMtIviTKgf,Clean Bandit;A7S,BEST WORKOUT BEATS,Everything but You,0,0.679,0.764,-5.301,0.0391,0.031,9.05e-06,0.0951,0.471,0.513522508752034,edm
1NTJDF7wk26eGVxEFn4MMJ,Clean Bandit;A7S,It's You - Fresh Hits,Everything but You,0,0.679,0.764,-5.301,0.0391,0.031,9.05e-06,0.0951,0.471,0.513522508752034,edm
3W1C4wM0iCWNlu5kJWKK2t,ILLENIUM;Teddy Swims,Hits Hits Hits,All That Really Matters,0,0.352,0.666,-4.909,0.0512,0.117,1.81e-06,0.0934,0.227,0.6983753266604211,edm
6Ned3daK5SGr5jZ3HRZcgh,Clean Bandit;A7S,Cardio Tracks,Everything but You,0,0.679,0.764,-5.301,0.0391,0.031,9.05e-06,0.0951,0.471,0.513522508752034,edm
6UMJ672zCLBpuu386v9ebo,ILLENIUM;Teddy Swims,Your Perfect Soundtrack,All That Really Matters,0,0.352,0.666,-4.909,0.0512,0.117,1.81e-06,0.0934,0.227,0.6983753266604211,edm
30vw5cYMk3fBMB4bwcgUMS,ILLENIUM;Teddy Swims,Pop Hits Now,All That Really Matters,0,0.352,0.666,-4.909,0.0512,0.117,1.81e-06,0.0934,0.227,0.6983753266604211,edm
44Z1WAIMYPOHKrIufek8KE,ILLENIUM;Teddy Swims,Beautiful Trending Hits 2022,All That Really Matters,0,0.352,0.666,-4.909,0.0512,0.117,1.81e-06,0.0934,0.227,0.6983753266604211,edm
4yWl3aETWDnEqM7ZUN4I3U,Clean Bandit;A7S,Hits Hits Hits,Everything but You,0,0.679,0.764,-5.301,0.0391,0.031,9.05e-06,0.0951,0.471,0.513522508752034,edm
20vawhkM9Gee7JCUVYCqGf,Galantis,Hot Mix Pop,1x1,0,0.887,0.863,-4.2,0.0697,0.0176,0.0594,0.288,0.517,0.4931873839225548,edm
6E23vNBxAqr0lF60IvAv3j,Clean Bandit;Topic;Wes Nelson,Today's Party Hits,Drive,0,0.81,0.571,-7.189,0.085,0.0624,1.63e-06,0.094,0.771,0.5177012967802377,edm
23w5t0BtEc4N6PviWmAlAc,ILLENIUM;Teddy Swims,I'm Blue - Hits of 2022,All That Really Matters,0,0.352,0.666,-4.909,0.0512,0.117,1.81e-06,0.0934,0.227,0.6983753266604211,edm
46n9OJc7LOIVdj8t2l5WA5,Danny Avila,End Of The Night,End Of The Night,57,0.666,0.72,-4.483,0.0269,0.371,0.0,0.0793,0.312,0.4107703433427017,edm
6lbu0pkP2pG8pzaY22Qdxw,Galantis,Upbeat 20's,1x1,0,0.887,0.863,-4.2,0.0697,0.0176,0.0594,0.288,0.517,0.4931873839225548,edm
4S5LBQbKGxsBOx6oONwaEq,Clean Bandit;Sean Paul;Anne-Marie,Cardio Tracks,Rockabye,4,0.724,0.759,-3.996,0.0544,0.411,0.0,0.437,0.765,0.41887727429613925,edm
4cxXHl9buGjMJpF2x8KRX6,Clean Bandit;Rita Ora;KYLE,Good Enough - Easy Pop,Nowhere,0,0.794,0.624,-6.024,0.0344,0.0575,2.08e-06,0.208,0.755,0.41095524546784346,edm
559NPMJR6VfISMfUR7Dv8v,Clean Bandit;A7S,New Pop Classics,Everything but You,0,0.679,0.764,-5.301,0.0391,0.031,9.05e-06,0.0951,0.471,0.513522508752034,edm
0NOTuMyPJpC8alL1LeIbuQ,ILLENIUM;Teddy Swims,Daily Pop Mix,All That Really Matters,0,0.352,0.666,-4.909,0.0512,0.117,1.81e-06,0.0934,0.227,0.6983753266604211,edm
0gYcGFMdgipfimvC5KvYdm,Clean Bandit;A7S,I'm Blue - Hits of 2022,Everything but You,1,0.679,0.764,-5.301,0.0391,0.031,9.05e-06,0.0951,0.471,0.513522508752034,edm
0yxKN5WPYU5N5CZRA9PbB4,Clean Bandit;A7S,WORKOUT MOTIVATION,Everything but You,0,0.679,0.764,-5.301,0.0391,0.031,9.05e-06,0.0951,0.471,0.513522508752034,edm
0JwtmsNI76noYakct1EhhN,Galantis,From The Ashes - New Beats,1x1,0,0.887,0.863,-4.2,0.0697,0.0176,0.0594,0.288,0.517,0.4931873839225548,edm
0KiWEnqkaRBjsnOuF5w4w6,Clean Bandit;Nikki Cislyn;Javeon,Am I Ready - Pop Night Out,Cologne,1,0.842,0.658,-6.135,0.0736,0.0601,0.00163,0.0571,0.761,0.517877981033151,edm
1V32d35b2hRkXJYbNQy07q,Clean Bandit;Demi Lovato,Tropical Vibes,Solo,5,0.74,0.622,-4.601,0.0446,0.0357,4.61e-05,0.356,0.557,0.4313068060417797,edm
6Hos4orKluXCWp7j06fLQn,Clean Bandit;A7S,Pop Hits Now,Everything but You,0,0.679,0.764,-5.301,0.0391,0.031,9.05e-06,0.0951,0.471,0.513522508752034,edm
1gakI6999vdP3STkGyaO6L,Galantis,EDM Hits,1x1,0,0.887,0.863,-4.2,0.0697,0.0176,0.0594,0.288,0.517,0.4931873839225548,edm
4HVRP4l0lOnq0Lexs7EmBu,Galantis,Brandneu Dance,1x1,0,0.887,0.863,-4.2,0.0697,0.0176,0.0594,0.288,0.517,0.4931873839225548,edm
0PrY0mAFI1qL7RrHegKhYi,Clean Bandit;Charli XCX;Bhad Bhabie,New Pop Icons,Playboy Style,0,0.724,0.648,-6.522,0.0426,0.0551,3.33e-05,0.298,0.369,0.6206589089952829,edm
0e3yTHRm6szezE58oTf81t,Clean Bandit;A7S,Baddest of Them All,Everything but You,0,0.679,0.764,-5.301,0.0391,0.031,9.05e-06,0.0951,0.471,0.513522508752034,edm
3pW34X1vEMivx7cODfR7m7,Clean Bandit;Julia Michaels;Matoma,EDM Hits,I Miss You - Matoma Remix,0,0.555,0.737,-4.728,0.107,0.314,0.0,0.243,0.65,0.4318245319921766,edm
2uqUDXhP1CQ8BfKcuk8AV6,Clean Bandit;Sean Paul;Anne-Marie,Feeling Good,Rockabye,1,0.724,0.759,-3.996,0.0544,0.411,0.0,0.437,0.765,0.41887727429613925,edm
0fIseEWVWQNJPq2pqYrjvm,Clean Bandit;Jess Glynne,Dance Dance Dance,Real Love,0,0.63,0.848,-4.592,0.0429,0.0834,4.34e-06,0.205,0.551,0.5135512713048337,edm
16BU6Ue3B2TeDwI24vmUmn,Felix Jaehn;Robin Schulz;Georgia Ku,pov: it's 2021,I Got A Feeling,0,0.598,0.833,-3.716,0.048,0.0196,0.0,0.292,0.406,0.5135060730075769,edm
127uq83uGFapbddqiMUKky,David Guetta;Akon,One More Love,Sexy Bitch (feat. Akon),77,0.813,0.627,-5.018,0.0486,0.0771,0.000616,0.131,0.801,0.5342068931512253,edm
4BiiOzZCrXEzHRLYcYFiD5,The Chainsmokers;Winona Oak,Sick Boy,Hope,65,0.773,0.699,-5.982,0.0958,0.488,3.6e-06,0.0814,0.513,0.43119586476669464,edm
55sgQENF3LY1sUcJUwasLl,Skrillex;Justin Bieber;Don Toliver,Don’t Go (with Justin Bieber & Don Toliver),Don’t Go (with Justin Bieber & Don Toliver),69,0.689,0.695,-5.22,0.0429,0.019,0.0,0.123,0.359,0.3083756553753102,edm
6JyuJFedEvPmdWQW0PkbGJ,Skrillex;Rick Ross,Purple Lamborghini (with Rick Ross),Purple Lamborghini (with Rick Ross),68,0.457,0.899,-2.591,0.132,0.0019,0.0,0.831,0.298,0.6051148036750325,edm
5Qjv35Ja2TDt9CXRRo51hh,DJ Snake;Justin Bieber,Encore,Let Me Love You,50,0.492,0.714,-5.327,0.0442,0.0838,3.11e-05,0.13,0.146,0.40925825485265355,edm
7K5tOFxje8nlunmexOmWgo,DJ Snake;Ozuna;Megan Thee Stallion;LISA,"SG (with Ozuna, Megan Thee Stallion & LISA of BLACKPINK)","SG (with Ozuna, Megan Thee Stallion & LISA of BLACKPINK)",66,0.796,0.836,-2.827,0.0473,0.00421,0.0068,0.101,0.68,0.4110292063179002,edm
06kxa3al7bUqRRo5nAFduZ,ILLENIUM;Annika Wells,Nightlight,Nightlight,61,0.494,0.651,-4.127,0.0384,0.0819,0.0,0.104,0.162,0.6162541294807948,edm
6GomT970rCOkKAyyrwJeZi,Öwnboss;Sevek,Move Your Body,Move Your Body,82,0.848,0.821,-5.408,0.0527,0.0169,0.000403,0.0962,0.249,0.5138265700244893,edm
3Z7CaxQkqbIs1rewKi6v4W,Tiësto;Charli XCX,Hot In It,Hot In It,84,0.748,0.841,-5.08,0.177,0.00445,1.33e-06,0.0413,0.717,0.505584044179281,edm
0ZdUHFxifUJNqo7G4aJzoF,Diviners;Philly K.,Savannah,Savannah,60,0.653,0.779,-3.133,0.0392,0.372,1.39e-06,0.0392,0.387,0.44406916161267523,edm
0ZXdzaT1k688dkpNeEgQiV,NOTD;Astrid S,I Don't Know Why,I Don't Know Why,69,0.499,0.898,-4.181,0.124,0.124,7.2e-06,0.0832,0.618,0.49323669115592594,edm
2GgxS8bUT5G25QJTsfSv0R,Ellie Goulding,Halcyon Days,Burn,71,0.559,0.777,-5.031,0.0432,0.31,0.0,0.105,0.329,0.3575431849185609,edm
3hWfKBt3n7j1xqIy6LA5ve,Vicetone;Tony Igy,Astronomia,Astronomia,68,0.653,0.945,-2.634,0.096,0.00561,0.915,0.439,0.326,0.5181080814555495,edm
5g1BARk25uUJtEPSUwcjnU,Cash Cash;Christina Perri,"Blood, Sweat & 3 Years",Hero (feat. Christina Perri),67,0.47,0.85,-2.825,0.0363,0.0627,0.0,0.118,0.148,0.6158309090610259,edm
2zh01m4PiHaZz4BAm0NRxs,Gryffin;Elley Duhé,Gravity,Tie Me Down (with Elley Duhé),66,0.608,0.845,-2.292,0.0597,0.136,0.0,0.111,0.322,0.406686060845126,edm
76c4KOymiPUkWEeIIc0DQr,Kygo;OneRepublic;Alan Walker,Kids in Love (Remixes),Stranger Things (feat. OneRepublic) - Alan Walker Remix,63,0.659,0.742,-4.624,0.0283,0.146,0.0,0.217,0.729,0.43943839061190276,edm
3rb0tMq42WfggucPm0HHkA,MEDUZA;James Carter;Elley Duhé;FAST BOY,Bad Memories (feat. Elley Duhé & FAST BOY),Bad Memories (feat. Elley Duhé & FAST BOY),85,0.607,0.767,-6.069,0.0474,0.118,0.0,0.122,0.662,0.5094998602961721,edm
2u7KsKOzSyzHHsLWf1PKnc,Gryffin;Olivia O'Brien,Larga Vida al Electro,Caught Up,2,0.704,0.822,-4.69,0.0366,0.0097,0.00117,0.147,0.541,0.5014175829594202,edm
5OYCHXsuACS1yIWLgxgltY,Gryffin;Elley Duhé,Larga Vida al Electro,Tie Me Down,2,0.608,0.845,-2.292,0.0597,0.136,0.0,0.111,0.322,0.406686060845126,edm
7im7el3l35lOejnrYCjKVO,Zephyrtone;Vasu Raina,Tere Bina,Tere Bina,48,0.664,0.618,-10.224,0.0303,0.264,2.57e-06,0.142,0.573,0.5918141774731687,edm
5KCLv7T5gWryrIuLBdItuZ,Gryffin;Elley Duhé,Electro sounds,Tie Me Down,0,0.608,0.845,-2.292,0.0597,0.136,0.0,0.111,0.322,0.406686060845126,edm
0OJN2A3Qyvd7pwSF0AIteC,NOTD;shy martin,Keep You Mine,Keep You Mine,68,0.81,0.788,-3.663,0.0447,0.267,0.000172,0.196,0.845,0.5587783311145079,edm
1UMcb0kTXyqzan7t8Z8euH,Gryffin;OneRepublic,EDM Gaming Music Autumn/Winter 2022,You Were Loved,0,0.636,0.69,-5.011,0.0484,0.0947,0.0,0.169,0.444,0.509483424551715,edm
3ru9fQE0kYFWklLiyi8kKe,ILLENIUM;Spiritbox,Rock Brandneu,Shivering,1,0.428,0.907,-3.063,0.163,0.00594,1.71e-06,0.129,0.244,0.6161555150140526,edm
2tYujK3aoSsRTp8uCvzVFE,Felix Jaehn;Zoe Wees,EDM Gaming Music Autumn/Winter 2022,Do It Better,0,0.677,0.804,-5.337,0.0677,0.0818,1.92e-05,0.158,0.41,0.5017462978485611,edm
21J0nl589YArJoYUc2brCM,ILLENIUM;Skylar Grey,From The Ashes - New Beats,From the Ashes,0,0.404,0.789,-4.516,0.0566,0.0243,0.000231,0.226,0.159,0.6363016287822757,edm
0wfP2B33qCSh1ovHsmOhNP,ILLENIUM;Sueco;Trippie Redd,"#Multiverse, If the Multiverse Is Real",Story of My Life,0,0.521,0.892,-4.029,0.0433,0.0539,0.0,0.117,0.369,0.3985298226583173,edm
02LmGMJG5yi2K1RsBOj5cR,ILLENIUM;Sueco;Trippie Redd,Gaming Songs 2022: Hard Mode,Story of My Life,0,0.521,0.892,-4.029,0.0433,0.0539,0.0,0.117,0.369,0.3985298226583173,edm
38dIniBkVzA7vdrLRY0cEZ,Felix Jaehn;Zoe Wees,Night Drive Autumn/Winter 2022/23,Do It Better,0,0.677,0.804,-5.337,0.0677,0.0818,1.92e-05,0.158,0.41,0.5017462978485611,edm
6s8k0dbZ7TfnLA8J6fJ6FL,Jax Jones;RAYE,Del gusto de hermanos,You Don't Know Me - Radio Edit,0,0.877,0.658,-6.055,0.132,0.163,0.0,0.108,0.693,0.5094875334878294,edm
2qZBjaOuBM8M883Bj5mk4R,ILLENIUM;Sueco;Trippie Redd,Top of the Rock,Story of My Life (Heavy Edit) - Remix,0,0.537,0.884,-4.088,0.0428,0.0121,1.71e-06,0.113,0.397,0.39866541755008794,edm
1YJN6nRrwKrUpY5aL3NQc6,Gryffin;Kyle Reynolds,pov: it's 2021,Best Is Yet To Come,0,0.569,0.85,-3.914,0.0369,0.0148,0.0,0.245,0.551,0.501462781256677,edm
1fgpD8xxztlTpCVpOYb3hv,Felix Jaehn;Zoe Wees,Arbeitsmusik Herbst/Winter 2022/2023,Do It Better,0,0.677,0.804,-5.337,0.0677,0.0818,1.92e-05,0.158,0.41,0.5017462978485611,edm
6KfqrM6To2CjbXqJN3Pulw,Felix Jaehn;Robin Schulz;Georgia Ku,Night Drive Autumn/Winter 2022/23,I Got A Feeling,0,0.598,0.833,-3.716,0.048,0.0196,0.0,0.292,0.406,0.5135060730075769,edm
7nPdbiSqvnJxIl28z6PQZg,Felix Jaehn;Ray Dalton,EDM Gaming Music Autumn/Winter 2022,Call It Love,1,0.616,0.841,-4.779,0.076,0.0559,0.00217,0.417,0.714,0.45210213171605607,edm
7o2G318KZiekaMH0tNEwQB,Jax Jones;Years & Years,Queda poco para la PAES,Play,0,0.759,0.815,-6.544,0.0428,0.0127,0.0,0.269,0.597,0.5138306789606035,edm
5CCIZR4O3Jj4Eq86EN5CEQ,Gryffin;ZOHARA,Queda poco para la PAES,Remember,0,0.619,0.901,-4.173,0.0563,0.0975,0.0457,0.178,0.501,0.5054155777985964,edm
254F8QSuBg0Rfi9V7pE955,Felix Jaehn;Ray Dalton,Night Drive Autumn/Winter 2022/23,Call It Love,0,0.616,0.841,-4.779,0.076,0.0559,0.00217,0.417,0.714,0.45210213171605607,edm
2Fb7yGahoIfkR2KpC0Tgs6,Felix Jaehn,Tomorrowland Music - The Reflection of Love Singles,Winds May Change,3,0.712,0.923,-5.536,0.0727,0.0124,0.168,0.103,0.263,0.5258698617753891,edm
1aFH4LS4kZS8BOCJ1hrVjV,Gabry Ponte;Conor Maynard;jayover,EDM Gaming Music Autumn/Winter 2022,Another Night,1,0.635,0.851,-5.804,0.0464,0.0629,2.05e-06,0.173,0.239,0.509639564124057,edm
6K8ElBuFmFj8KYUP16B7ss,Felix Jaehn;The Stickmen Project;Calum Scott,Night Drive Autumn/Winter 2022/23,Rain In Ibiza,0,0.654,0.898,-5.964,0.0413,0.0844,0.0347,0.316,0.722,0.5094916424239435,edm
2Ir2S7YpHlTuDNtBFBW1kP,Felix Jaehn;The Stickmen Project;Calum Scott,EDM Gaming Music Autumn/Winter 2022,Rain In Ibiza,0,0.654,0.898,-5.964,0.0413,0.0844,0.0347,0.316,0.722,0.5094916424239435,edm
4003PQamqke3dARQ0gidZw,Felix Jaehn;Ray Dalton,Arbeitsmusik Herbst/Winter 2022/2023,Call It Love,0,0.616,0.841,-4.779,0.076,0.0559,0.00217,0.417,0.714,0.45210213171605607,edm
2Cml5xVHB01Y7PZ20smxhP,Felix Jaehn;The Stickmen Project;Calum Scott,Arbeitsmusik Herbst/Winter 2022/2023,Rain In Ibiza,0,0.654,0.898,-5.964,0.0413,0.0844,0.0347,0.316,0.722,0.5094916424239435,edm
7jQIgkV48Z4d8A7mA8UOkq,Felix Jaehn,EDM Gaming Music Autumn/Winter 2022,Winds May Change,0,0.712,0.923,-5.536,0.0727,0.0124,0.168,0.103,0.263,0.5258698617753891,edm
3Kq3lhigcoPxiLVTsNwX5P,Felix Jaehn;Robin Schulz;Georgia Ku,Arbeitsmusik Herbst/Winter 2022/2023,I Got A Feeling,0,0.598,0.833,-3.716,0.048,0.0196,0.0,0.292,0.406,0.5135060730075769,edm
245ffITIEtE54zv2y1WTNt,Jax Jones;RAYE,Larga Vida al Electro,You Don't Know Me - Radio Edit,1,0.877,0.658,-6.055,0.132,0.163,0.0,0.108,0.693,0.5094875334878294,edm
3s7I40SFKo5gnw9BEmRzqQ,Felix Jaehn;VIZE;Miss Li,pov: it's 2020,Close Your Eyes,0,0.844,0.818,-3.727,0.2,0.0743,1.28e-05,0.112,0.536,0.5263300626201863,edm
68oGVfAJgdZ36SJU38yZdm,Felix Jaehn;Mike Williams,Queda poco para la PAES,Feel Good,0,0.702,0.903,-3.921,0.0379,0.121,0.000124,0.168,0.655,0.5175205035912102,edm
4ILg36l6cAmhC0QT4lImc0,Jax Jones;Demi Lovato;Stefflon Don,Queda poco para la PAES,Instruction,0,0.762,0.923,-3.107,0.189,0.103,0.0,0.105,0.936,0.4975140936508719,edm
3vv9phIu6Y1vX3jcqaGz5Z,The Chainsmokers;ROZES,Roses,Roses,74,0.713,0.802,-7.055,0.0561,0.0435,0.00377,0.309,0.343,0.4108977203622438,edm
65ES1qwOB577ZnTkizMXJJ,Skrillex;Kendrick Lamar,HUMBLE. (SKRILLEX REMIX),HUMBLE. - SKRILLEX REMIX,71,0.901,0.934,-2.345,0.273,0.00794,7.68e-05,0.194,0.868,0.616492447775422,edm
2nF4CJQfTfwft6TYVYLKiI,Zaeden,kya karoon?,kya karoon?,48,0.723,0.561,-8.322,0.035,0.642,7.11e-06,0.228,0.616,0.5958779152901731,edm
5FvGI8KtImlEbOsvEW3pfX,The Chainsmokers;Ship Wrek,So Far So Good,The Fall,68,0.664,0.939,-4.699,0.0354,0.011,0.0142,0.167,0.285,0.5012039182814786,edm
3KPBh2wNoigGDMWQMeE7IV,R3HAB;ZAYN;Jungleboi,Flames (The EP),Flames (with ZAYN),48,0.358,0.644,-8.027,0.0811,0.154,0.0,0.0898,0.436,0.6249075489374292,edm
3Mpz9tU5tLEkYKDMUOi067,Ellie Goulding,Let It Die,Let It Die,46,0.577,0.869,-5.305,0.205,0.44,2.99e-06,0.0721,0.696,0.4928216886083855,edm
58kZ9spgxmlEznXGu6FPdQ,The Chainsmokers,Sick Boy,Sick Boy,69,0.663,0.577,-7.518,0.0531,0.109,0.0,0.12,0.454,0.3697878145390595,edm
21RzyxY3EFaxVy6K4RqaU9,Loud Luxury;Brando,Body,Body,75,0.752,0.764,-4.399,0.038,0.0476,9.44e-05,0.0543,0.582,0.501117630623079,edm
2ISSQPb9LHHiV6ng2NXosL,Zedd;Jon Bellion,True Colors,Beautiful Now,70,0.628,0.833,-4.126,0.0282,0.0079,1.48e-05,0.074,0.56,0.5259561494337885,edm
7dTd00X8Mc5iErfQQyBA6B,The Chainsmokers,So Far So Good,Riptide,65,0.717,0.734,-5.712,0.0426,0.28,0.000101,0.147,0.894,0.3739707115033775,edm
3XoflnowYPFRPOh3uFvHcm,DJ Snake;Selena Gomez,Selfish Love (with Selena Gomez),Selfish Love (with Selena Gomez),63,0.723,0.646,-7.973,0.102,0.0206,0.352,0.0994,0.443,0.4559727495356902,edm
2wopaZn4bijSHJHOi8eICq,Ritviz,Ved,Barso,49,0.537,0.829,-6.831,0.0318,0.0268,0.00715,0.124,0.0383,0.5754441759939516,edm
3aDhgouoRk6awklXL4QBGQ,Chester Young;Castion,PYRO,PYRO,61,0.718,0.977,-1.824,0.0668,0.143,0.0318,0.374,0.259,0.5176560984829808,edm
4Xgmn95texORroGsAUu3sY,Nucleya;Gagan Mudgal,Raja Baja,Bhayanak Atma,48,0.549,0.954,-7.046,0.152,0.00127,0.16,0.142,0.613,0.7973102904196046,edm
6ft4hAq6yde8jPZY2i5zLr,MEDUZA;Dermot Kennedy,Paradise,Paradise (feat. Dermot Kennedy),79,0.632,0.595,-7.644,0.0401,0.0689,0.0,0.209,0.435,0.5099764968854265,edm
6hmhG1b4LEyNuashVvuIAo,Zara Larsson;MNEK,So Good,Never Forget You,74,0.583,0.732,-5.728,0.0457,0.00312,9.86e-06,0.269,0.276,0.599871801193235,edm
1YxGxw82Jn4jmwh2uhOhfC,James Mercy;PhiloSofie,Take You On,Take You On,60,0.65,0.733,-4.626,0.0443,0.0761,0.00027,0.238,0.358,0.6162007133113094,edm
2OALaHcDdKkjYEpAr0Qzab,Avicii;Rita Ora,AVĪCI (01),Lonely Together (feat. Rita Ora),57,0.655,0.666,-5.309,0.0612,0.134,2.12e-05,0.0683,0.272,0.42312591423828544,edm
0E9ZjEAyAwOXZ7wJC0PD33,Dynoro;Gigi D'Agostino,In My Mind,In My Mind,79,0.694,0.77,-5.335,0.149,0.176,1.1e-05,0.118,0.163,0.5173356014660684,edm
500mvzh7TRZ0YdnVeHhj8b,Major Lazer;Nyla;Fuse ODG,Peace Is The Mission (Extended),Light It Up - Remix,67,0.747,0.877,-3.782,0.0664,0.0375,0.000833,0.233,0.752,0.44372811991519157,edm
0U6bQIAh6MCGo1xjbIIx2S,Dimitri Vegas & Like Mike;David Guetta;Daddy Yankee;Afro Bros;Natti Natasha;Dimitri Vegas;Like Mike,Instagram,Instagram,66,0.765,0.906,-2.097,0.0965,0.125,0.0,0.423,0.95,0.39474960143319693,edm
4QVS8YCpK71R4FsxSMCjhP,Gryffin;Elley Duhé,Tie Me Down (with Elley Duhé),Tie Me Down (with Elley Duhé),65,0.548,0.839,-2.371,0.0644,0.135,0.0,0.102,0.314,0.4065052676560985,edm
4lhqb6JvbHId48OUJGwymk,Avicii,True,Hey Brother,77,0.545,0.78,-4.867,0.0436,0.0309,4.64e-05,0.0828,0.458,0.5136745393882616,edm
3cbSwpMhYwcwijm3d0J1uJ,Ritviz,Mimmi,Taj,49,0.67,0.685,-9.029,0.0631,0.278,3.56e-06,0.103,0.689,0.6571914599871801,edm
1NM2NUzlN9SY8z5k4ZfRJB,Armin van Buuren;Hardwell,Ping Pong (Hardwell Remix),Ping Pong - Hardwell Remix,55,0.575,0.985,-3.493,0.0747,0.00379,0.155,0.0471,0.0762,0.5339809016649408,edm
66XDf77gBcfQKi4I2vIbTj,Steve Aoki;BTS,Neon Future III,Waste It On Me,63,0.669,0.684,-4.595,0.0585,0.252,0.0,0.72,0.466,0.39485643377216767,edm
0gn93i7HJt0calph67R5Wu,HUGEL;Amber Van Day,WTF (feat. Amber Van Day),WTF (feat. Amber Van Day),64,0.808,0.737,-4.538,0.0526,0.0602,1.12e-06,0.704,0.865,0.5094464441266867,edm
5UqCQaDshqbIk3pkhy4Pjg,Avicii,Levels,Levels - Radio Edit,79,0.584,0.889,-5.941,0.0343,0.0462,0.828,0.309,0.464,0.5178903078414937,edm
67awxiNHNyjMXhVgsHuIrs,DJ Snake;Lil Jon,Turn Down for What,Turn Down for What,71,0.818,0.799,-4.1,0.156,0.00107,0.128,0.057,0.0815,0.41095113653172916,edm
49COPp81lGS9Hl9OwKlsKl,Jonas Blue;Liam Payne;Lennon Stella,Blue,Polaroid,67,0.652,0.898,-4.481,0.0361,0.29,0.0,0.073,0.472,0.4685954012787009,edm
27u7t9d7ZQoyjsCROHuZJ3,Clean Bandit;Mabel;24kGoldn,Tick Tock (feat. 24kGoldn),Tick Tock (feat. 24kGoldn),73,0.779,0.705,-3.895,0.0344,0.369,7.91e-06,0.124,0.946,0.4150929441349046,edm
6TCgbXfNTvxzTTJjKtA1FT,Afrojack;Black V Neck;Muni Long,Top Trending Romania - Vara 2022,Day N Night,2,0.709,0.871,-4.126,0.175,0.134,0.0,0.316,0.667,0.5174794142300675,edm
1WCEAGGRD066z2Q89ObXTq,David Guetta;Becky Hill;Ella Henderson,Crazy What Love Can Do,Crazy What Love Can Do,85,0.601,0.713,-3.758,0.0449,0.0282,0.0,0.158,0.464,0.5048731982315139,edm
2MzU5lu3pSa0WkDKT13NqX,Afrojack;R3HAB;Au/Ra,Beats Electro Mood,Worlds On Fire,1,0.621,0.756,-5.623,0.114,0.0752,1.17e-06,0.65,0.265,0.5096683266768568,edm
1Mys1gf9SkMBAVGGxpkJ7d,Lost Frequencies;Janieck,Less Is More,Reality,70,0.714,0.697,-7.887,0.032,0.0197,2e-06,0.0697,0.602,0.5018860016764459,edm
1y0gnbaFQBZVlVNJ16cvbB,Afrojack;Black V Neck;Muni Long,Beats Electro Mood,Day N Night,0,0.709,0.871,-4.126,0.175,0.134,0.0,0.316,0.667,0.5174794142300675,edm
6VLedRqw7wGnNa9epZ503a,Damon Empero;Veronica,Vacation (feat. Veronica),Vacation (feat. Veronica),56,0.591,0.814,-6.644,0.0507,0.238,0.357,0.333,0.472,0.7231357756849597,edm
3TLpjiEOF1b2jbzp0SqBB6,Afrojack;R3HAB;Au/Ra,Electro sounds,Worlds On Fire,1,0.621,0.756,-5.623,0.114,0.0752,1.17e-06,0.65,0.265,0.5096683266768568,edm
36dW3K50T9DcXYHIW9ZJgC,Mike Posner,Herbststimmung,Song About You,0,0.687,0.846,-3.003,0.0419,0.172,1.24e-05,0.0806,0.589,0.357576056407475,edm
0RTqRMNHselkQSCxbnsGYz,Armağan Oruç,Gun Double,Gun Double,52,0.77,0.533,-11.022,0.0885,0.0331,0.463,0.0935,0.493,0.3904187827687655,edm
2X9fXsyuVwXxKANW3Bmlj4,Afrojack;Black V Neck;Muni Long,Electro sounds,Day N Night,0,0.709,0.871,-4.126,0.175,0.134,0.0,0.316,0.667,0.5174794142300675,edm
0dHdSRXfdFvoYxluB2ez5o,Mike Posner;Seeb,10's Music Grandi Successi,I Took A Pill In Ibiza - Seeb Remix,0,0.671,0.806,-5.198,0.0889,0.0305,1.2e-05,0.298,0.646,0.4289318409677366,edm
4YrNMRi01sLoeidswaezgA,Mike Posner;Seeb,Beats Electro Mood,I Took A Pill In Ibiza - Seeb Remix,0,0.671,0.806,-5.198,0.0889,0.0305,1.2e-05,0.298,0.646,0.4289318409677366,edm
6QS7xGnz2B1jVbIdReS0YV,Afrojack;David Guetta;Ester Dean,Del gusto de hermanos,Another Life,0,0.416,0.771,-3.183,0.0539,0.178,1.47e-06,0.501,0.493,0.5952574659369196,edm
5XtmALamdBZ1W7Dd1tIEoy,Mike Posner;Seeb,Workout Hits 2023,I Took A Pill In Ibiza - Seeb Remix,1,0.671,0.806,-5.198,0.0889,0.0305,1.2e-05,0.298,0.646,0.4289318409677366,edm
2aXC0fD6qziwlOZZqhCqTd,Hot Shade;Mike Perry;Chris James,Dive,Dive,74,0.654,0.787,-4.999,0.0502,0.00515,0.0,0.144,0.409,0.5094217905100011,edm
4tXYUkChA1E8u7Qlbg2BAf,Afrojack;Spree Wilson,Beats Electro Mood,The Spark,1,0.632,0.929,-4.194,0.0456,0.116,0.0,0.106,0.532,0.517738277205266,edm
4yVys4jJNffGADPkmSDzpJ,David Guetta;DJ LBR,"Hey Mama (feat. Nicki Minaj, Bebe Rexha & Afrojack)","Hey Mama (feat. Nicki Minaj, Bebe Rexha & Afrojack) - DJ LBR Remix",57,0.425,0.774,-3.695,0.112,0.000209,3.84e-05,0.169,0.209,0.7396002826948046,edm
